stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
MVAN2,"Mortier Vannerie",,47.18016469,-1.49939264,,,0,MVAN,1
MVRD2,"Monteverdi",,47.26657684,-1.44632051,,,0,MVRD,2
MVSI1,"Mauvoisins",,47.19027625,-1.52561680,,,0,MVSI,1
MVSI2,"Mauvoisins",,47.19001113,-1.52546555,,,0,MVSI,1
MZUR1,"Mazure",,47.25717585,-1.48018114,,,0,MZUR,2
MZUR2,"Mazure",,47.25796702,-1.48076677,,,0,MZUR,2
NAT96,"Nantes-Atlantique",,47.15807031,-1.60159806,,,0,NATL,1
NATL1,"Nantes-Atlantique",,47.15807031,-1.60159806,,,0,NATL,1
NATL2,"Nantes-Atlantique",,47.15781429,-1.60118309,,,0,NATL,1
NBEL1,"Nouveau Bêle",,47.26879307,-1.50191635,,,0,NBEL,1
NBEL2,"Nouveau Bêle",,47.26897277,-1.50192926,,,0,NBEL,1
NBLA1,"Noé Blanche",,47.25739514,-1.50612485,,,0,NBLA,1
NBLA2,"Noé Blanche",,47.25760751,-1.50785986,,,0,NBLA,2
NCTE1,"Noë Cottée",,47.19409498,-1.47858966,,,0,NCTE,1
NCTE2,"Noë Cottée",,47.19451804,-1.47941259,,,0,NCTE,1
NDRE1,"Naudières",,47.17315290,-1.53666522,,,0,NDRE,1
NDRE2,"Naudières",,47.17362430,-1.53603890,,,0,NDRE,1
NET75,"Neustrie",,47.17591416,-1.59339984,,,0,NETR,1
NET76,"Neustrie",,47.17608936,-1.59354480,,,0,NETR,1
NET77,"Neustrie",,47.17608936,-1.59354480,,,0,NETR,1
NET78,"Neustrie",,47.17591416,-1.59339984,,,0,NETR,1
NET79,"Neustrie",,47.17591416,-1.59339984,,,0,NETR,1
NET80,"Neustrie",,47.17591416,-1.59339984,,,0,NETR,1
NETR1,"Neustrie",,47.17729781,-1.59244464,,,0,NETR,1
NETR2,"Neustrie",,47.17718998,-1.59296511,,,0,NETR,1
NETR3,"Neustrie",,47.17701478,-1.59282016,,,0,NETR,1
NETR4,"Neustrie",,47.17701029,-1.59295192,,,0,NETR,1
NETR6,"Neustrie",,47.17711362,-1.59256322,,,0,NETR,1
NIAG1,"Niagara",,47.30600333,-1.49333602,,,0,NIAG,1
NIAG2,"Niagara",,47.30577542,-1.49477615,,,0,NIAG,1
NILL1,"Nil",,47.24242889,-1.60794317,,,0,NILL,1
NILL2,"Nil",,47.24172369,-1.60749438,,,0,NILL,1
NILL3,"Nil",,47.24187178,-1.60843110,,,0,NILL,1
NIZA1,"Nizan",,47.20574949,-1.55025846,,,0,NIZA,1
NIZA2,"Nizan",,47.20565965,-1.55025193,,,0,NIZA,1
NLBR1,"Noë Lambert",,47.23007878,-1.52849088,,,0,NLBR,1
NLBR2,"Noë Lambert",,47.22981809,-1.52820760,,,0,NLBR,1
NLLA1,"Noë Allais",,47.22030031,-1.68788334,,,0,NLLA,1
NLLA2,"Noë Allais",,47.22036251,-1.68868129,,,0,NLLA,1
NOAH1,"Noë St Jean",,47.21927100,-1.73513717,,,0,NOAH,1
NOAH2,"Noë St Jean",,47.21918582,-1.73499847,,,0,NOAH,1
NOHH1,"North'House",,47.19567902,-1.57370859,,,0,NOHH,1
NOHH2,"North'House",,47.19577781,-1.57345153,,,0,NOHH,2
NONO1,"Noë Nozou 1",,47.13027621,-1.63717053,,,0,NONO,1
NONO2,"Noë Nozou 1",,47.13019092,-1.63703222,,,0,NONO,1
NOSH1,"Noëlles",,47.24030012,-1.60434756,,,0,NOSH,1
NOSH2,"Noëlles",,47.24021479,-1.60420902,,,0,NOSH,1
NOZO1,"Noë Nozou 2",,47.13210719,-1.64152997,,,0,NOZO,1
NOZO2,"Noë Nozou 2",,47.13244380,-1.64221491,,,0,NOZO,1
NRCA1,"Noë Rocard",,47.16363007,-1.49015297,,,0,NRCA,2
NRCA2,"Noë Rocard",,47.16334300,-1.49066067,,,0,NRCA,2
NRDA1,"Neruda",,47.21756366,-1.61338063,,,0,NRDA,1
NRDA2,"Neruda",,47.21772527,-1.61392135,,,0,NRDA,1
NRDA3,"Neruda",,47.21748738,-1.61297841,,,0,NRDA,1
NRDA4,"Neruda",,47.21730769,-1.61296514,,,0,NRDA,1
NRDA5,"Neruda",,47.21763144,-1.61140267,,,0,NRDA,1
NRDA6,"Neruda",,47.21782468,-1.61102034,,,0,NRDA,1
NVER1,"Noue Verrière",,47.27601666,-1.57111741,,,0,NVER,2
NVER2,"Noue Verrière",,47.27788101,-1.57191546,,,0,NVER,2
OBLA1,"Ouche Blanche",,47.17952322,-1.56407418,,,0,OBLA,2
OBLA2,"Ouche Blanche",,47.17996352,-1.56437046,,,0,OBLA,2
OCAN1,"Océane",,47.22759682,-1.63593842,,,0,OCAN,1
OCAN2,"Océane",,47.22740350,-1.63632074,,,0,OCAN,1
OCEA1,"Couëron Océan",,47.21326856,-1.73930725,,,0,OCEA,1
OCEA2,"Couëron Océan",,47.21376436,-1.73802303,,,0,OCEA,2
OCEA3,"Couëron Océan",,47.21376436,-1.73802303,,,0,OCEA,2
OCEA4,"Couëron Océan",,47.21345289,-1.73918909,,,0,OCEA,1
OCOR1,"Ouche Cormier",,47.26466582,-1.62400648,,,0,OCOR,1
OCOR2,"Ouche Cormier",,47.26459410,-1.62347191,,,0,OCOR,1
ODLA1,"Ouche des Landes",,47.19503341,-1.48288475,,,0,ODLA,1
ODLA2,"Ouche des Landes",,47.19488430,-1.48194919,,,0,ODLA,1
ODNE1,"Ordronneau",,47.19385526,-1.57436817,,,0,ODNE,1
ODNE2,"Ordronneau",,47.19383736,-1.57489540,,,0,ODNE,1
OGV99,"Orvault - Grand Val",,47.26297286,-1.59450834,,,0,OGVA,1
OGVA1,"Orvault - Grand Val",,47.26196670,-1.59231746,,,0,OGVA,1
OGVA2,"Orvault - Grand Val",,47.26171066,-1.59190172,,,0,OGVA,1
OGVA3,"Orvault - Grand Val",,47.26169717,-1.59229764,,,0,OGVA,1
OGVA4,"Orvault - Grand Val",,47.26203856,-1.59285196,,,0,OGVA,1
OGVA5,"Orvault - Grand Val",,47.26297286,-1.59450834,,,0,OGVA,1
OLIV1,"Olivier",,47.21756305,-1.72482718,,,0,OLIV,1
OLIV2,"Olivier",,47.21747321,-1.72482036,,,0,OLIV,1
OLVE1,"Oliveraie",,47.18804171,-1.53047604,,,0,OLVE,1
OLVE2,"Oliveraie",,47.18855867,-1.53117399,,,0,OLVE,1
OLYM1,"Olympe de Gouges",,47.30870732,-1.54450975,,,0,OLYM,1
OLYM2,"Olympe de Gouges",,47.30897242,-1.54466143,,,0,OLYM,1
OMRL1,"Orvault - Morlière",,47.24690371,-1.60351160,,,0,OMRL,1
OMRL2,"Orvault - Morlière",,47.24709692,-1.60312902,,,0,OMRL,1
OMRL3,"Orvault - Morlière",,47.24700707,-1.60312240,,,0,OMRL,1
OMRL4,"Orvault - Morlière",,47.24708790,-1.60339290,,,0,OMRL,1
OMRL5,"Orvault - Morlière",,47.24671050,-1.60389416,,,0,OMRL,1
ONCH1,"Onchère",,47.20276230,-1.46704982,,,0,ONCH,1
ONCH2,"Onchère",,47.20276230,-1.46704982,,,0,ONCH,1
OQNE1,"Ouche Quinet",,47.19602617,-1.50449351,,,0,OQNE,1
OQNE2,"Ouche Quinet",,47.19602177,-1.50462533,,,0,OQNE,1
ORNG1,"La Chapelle Aulnay",,47.30840013,-1.54025010,,,0,ORNG,2
ORNG2,"La Chapelle Aulnay",,47.30848997,-1.54025662,,,0,ORNG,2
ORVA1,"Orvault",,47.27869769,-1.64026681,,,0,ORVA,1
OSAN2,"Ouessant",,47.27007669,-1.44670053,,,0,OSAN,2
OTAG1,"50 Otages",,47.22016216,-1.55553600,,,0,OTAG,1
OTAG2,"50 Otages",,47.21978496,-1.55603735,,,0,OTAG,1
OTAG3,"50 Otages",,47.21970848,-1.55563519,,,0,OTAG,1
OTAG4,"50 Otages",,47.21990598,-1.55512076,,,0,OTAG,1
PABO1,"Paix",,47.18297601,-1.59233294,,,0,PABO,2
PABO2,"Paix",,47.18243245,-1.59242516,,,0,PABO,1
PACQ1,"Parc",,47.27235400,-1.48417618,,,0,PACQ,1
PACQ2,"Parc",,47.27263229,-1.48393143,,,0,PACQ,2
PAEB1,"Pablée",,47.21638947,-1.74020606,,,0,PAEB,1
PAEB2,"Pablée",,47.21539195,-1.74039445,,,0,PAEB,1
PAJO1,"Petit Anjou",,47.20584171,-1.50453728,,,0,PAJO,1
PAJO2,"Petit Anjou",,47.20574746,-1.50466267,,,0,PAJO,1
PALL1,"Pont Allard",,47.19655292,-1.66627488,,,0,PALL,1
PALL2,"Pont Allard",,47.19672802,-1.66642012,,,0,PALL,1
PAMI1,"Palmiers",,47.19011839,-1.53300429,,,0,PAMI,2
PAMI2,"Palmiers",,47.19011839,-1.53300429,,,0,PAMI,2
PAON1,"Papillons",,47.14680985,-1.51918269,,,0,PAON,1
PAON2,"Papillons",,47.14600562,-1.51899279,,,0,PAON,1
PAPO1,"Parc Potager",,47.23595128,-1.52256798,,,0,PAPO,1
PAPO2,"Parc Potager",,47.23612655,-1.52271286,,,0,PAPO,1
PATR1,"Pâtis Rondin",,47.24795511,-1.51642433,,,0,PATR,2
PATR2,"Pâtis Rondin",,47.24776219,-1.51680722,,,0,PATR,1
PB1B1,"Parc de la Bouvre",,47.17605106,-1.61309195,,,0,PB1B,1
PB1B2,"Parc de la Bouvre",,47.17602394,-1.61388252,,,0,PB1B,1
PB1B3,"Parc de la Bouvre 1",,47.17584425,-1.61386926,,,0,PB1B,1
PB1B6,"Parc de la Bouvre",,47.17667545,-1.61327011,,,0,PB1B,1
PBAI1,"Parc Bel Air",,47.17872785,-1.47485280,,,0,PBAI,1
PBAI2,"Parc Bel Air",,47.17855251,-1.47470823,,,0,PBAI,2
PBFF1,"Paimboeuf",,47.17633227,-1.62064218,,,0,PBFF,1
PBFF2,"Paimboeuf",,47.17656629,-1.61907431,,,0,PBFF,1
PBLE1,"Pâtis Brûlé",,47.19926265,-1.50736867,,,0,PBLE,1
PBLE2,"Pâtis Brûlé",,47.20052494,-1.50732719,,,0,PBLE,2
PBLE3,"Pâtis Brûlé",,47.20006690,-1.50755858,,,0,PBLE,2
PBLE4,"Pâtis Brûlé",,47.19926705,-1.50723684,,,0,PBLE,1
PBOT1,"Poulbot",,47.21402938,-1.64801795,,,0,PBOT,1
PBOT2,"Poulbot",,47.21329698,-1.64835997,,,0,PBOT,1
PBRE1,"Petit Breton",,47.21333400,-1.60011407,,,0,PBRE,1
PBRE2,"Petit Breton",,47.21323965,-1.60023932,,,0,PBRE,2
PBU98,"Pé de Buzay",,47.20250065,-1.81633789,,,0,PBUY,2
PBYE1,"Port Boyer",,47.24117489,-1.53868259,,,0,PBYE,1
PBYE2,"Port Boyer",,47.24109392,-1.53841222,,,0,PBYE,1
PBYE9,"Port Boyer",,47.24210322,-1.54589148,,,0,PBYE,1
PCAC1,"Petit Carcouët",,47.22819914,-1.58679594,,,0,PCAC,1
PCAC2,"Petit Carcouët",,47.22793410,-1.58664428,,,0,PCAC,1
PCBI1,"Picabia",,47.25466181,-1.57669991,,,0,PCBI,1
PCBI2,"Picabia",,47.25456749,-1.57682529,,,0,PCBI,1
PCDI1,"Picaudière",,47.28041848,-1.48541452,,,0,PCDI,2
PCDI2,"Picaudière",,47.27934905,-1.48507335,,,0,PCDI,2
PCEN1,"Place Centrale",,47.26243057,-1.67306072,,,0,PCEN,1
PCEN2,"Place Centrale",,47.26228759,-1.67199149,,,0,PCEN,1
PCHA1,"Portechaise",,47.20081059,-1.52571630,,,0,PCHA,1
PCHA2,"Portechaise",,47.20061763,-1.52609882,,,0,PCHA,1
PCLO1,"Petit Clos",,47.20530638,-1.50978519,,,0,PCLO,1
PCLO2,"Petit Clos",,47.20530198,-1.50991704,,,0,PCLO,1
PCNN1,"Planchonnais",,47.25357239,-1.47476516,,,0,PCNN,1
PCNN2,"Planchonnais",,47.25337524,-1.47528020,,,0,PCNN,1
PCPE1,"Porte de La Chapelle",,47.25970296,-1.55815036,,,0,PCPE,1
PCPE2,"Porte de La Chapelle",,47.25979280,-1.55815690,,,0,PCPE,1
PCPE3,"Porte de La Chapelle",,47.25937031,-1.55733234,,,0,PCPE,1
PCPE4,"Porte de La Chapelle",,47.25901094,-1.55730617,,,0,PCPE,1
PCRE1,"Poincaré",,47.22223794,-1.58464004,,,0,PCRE,1
PCRE2,"Poincaré",,47.22233227,-1.58451474,,,0,PCRE,1
PCRE3,"Poincaré",,47.22275905,-1.58520707,,,0,PCRE,1
PCRE4,"Poincaré",,47.22276354,-1.58507519,,,0,PCRE,1
PCSI1,"Petite Censive",,47.26050332,-1.56111925,,,0,PCSI,2
PCSI2,"Petite Censive",,47.26129915,-1.56422022,,,0,PCSI,1
PCTI1,"Petit Chantilly",,47.25447779,-1.60063033,,,0,PCTI,1
PCTI2,"Petit Chantilly",,47.25456313,-1.60076891,,,0,PCTI,1
PCVO1,"Pontecorvo",,47.24671506,-1.53194191,,,0,PCVO,1
PCVO2,"Pontecorvo",,47.24614942,-1.53269455,,,0,PCVO,1
PCZI1,"Pont de Chézine",,47.23815563,-1.61437263,,,0,PCZI,1
PCZI2,"Pont de Chézine",,47.23806578,-1.61436599,,,0,PCZI,2
PDAN1,"Pas d'Ane",,47.18139625,-1.47041939,,,0,PDAN,2
PDAN2,"Pas d'Ane",,47.18204264,-1.46993696,,,0,PDAN,2
PDCE1,"Pont du Cens",,47.24860646,-1.57731488,,,0,PDCE,1
PDCE3,"Pont du Cens",,47.24888495,-1.57707072,,,0,PDCE,1
PDEA1,"Porteurs d'Eau",,47.27151222,-1.59765073,,,0,PDEA,2
PDOU1,"Porte Douillard",,47.28973819,-1.51930528,,,0,PDOU,2
PDOU2,"Porte Douillard",,47.28957614,-1.51876412,,,0,PDOU,2
PDPI1,"Pomme de Pin",,47.26708762,-1.59534026,,,0,PDPI,1
PDUC1,"Prairie au Duc",,47.20425767,-1.56508419,,,0,PDUC,1
PDUC2,"Prairie au Duc",,47.20427999,-1.56442501,,,0,PDUC,1
PEDR1,"Perdriaux",,47.16133976,-1.48589582,,,0,PEDR,2
PEDR2,"Perdriaux",,47.16125865,-1.48562593,,,0,PEDR,2
PEGE1,"Pégers",,47.13758868,-1.47153044,,,0,PEGE,2
PELO1,"Pelousière",,47.20775876,-1.64702227,,,0,PELO,1
PELO2,"Pelousière",,47.20775876,-1.64702227,,,0,PELO,1
PEON1,"Perron",,47.22489675,-1.60175834,,,0,PEON,1
PEON2,"Perron",,47.22438473,-1.60092736,,,0,PEON,1
PERR1,"Perray",,47.24758080,-1.51414888,,,0,PERR,1
PERR2,"Perray",,47.24753061,-1.51295490,,,0,PERR,1
PETR1,"Pétrels",,47.25421089,-1.50708649,,,0,PETR,2
PETR2,"Pétrels",,47.25430074,-1.50709295,,,0,PETR,1
PFNA1,"Purfina",,47.19457500,-1.63494095,,,0,PFNA,2
PFNA2,"Purfina",,47.19458409,-1.63467734,,,0,PFNA,2
PGRI1,"Pagerie",,47.17853941,-1.65066066,,,0,PGRI,1
PGRI2,"Pagerie",,47.17872222,-1.65318427,,,0,PGRI,1
PGTI1,"Plinguetière",,47.13297896,-1.61361274,,,0,PGTI,1
PGTI2,"Plinguetière",,47.13381016,-1.61301406,,,0,PGTI,2
PHTR1,"Parc Chantrerie",,47.28679692,-1.52107843,,,0,PHTR,2
PHTR2,"Parc Chantrerie",,47.28617242,-1.52090098,,,0,PHTR,2
PHVE1,"Pré Hervé",,47.24412420,-1.51786761,,,0,PHVE,1
PHVE2,"Pré Hervé",,47.24368379,-1.51757136,,,0,PHVE,1
PIAO1,"Piano'cktail",,47.17483933,-1.60639797,,,0,PIAO,1
PIAO2,"Piano'cktail",,47.17483031,-1.60666149,,,0,PIAO,1
PIBL1,"Pierre Blanche",,47.17213899,-1.62733285,,,0,PIBL,1
PIBL2,"Pierre Blanche",,47.17205368,-1.62719445,,,0,PIBL,1
PICA1,"Picasso",,47.21502510,-1.53692066,,,0,PICA,1
PICA2,"Picasso",,47.21541994,-1.53589176,,,0,PICA,1
PIEA1,"Pierre Abélard",,47.15511168,-1.68456959,,,0,PIEA,2
PIEA2,"Pierre Abélard",,47.15483756,-1.68468106,,,0,PIEA,2
PIPA1,"Pipay",,47.22583332,-1.53691006,,,0,PIPA,2
PIPA2,"Pipay",,47.22555048,-1.53728621,,,0,PIPA,2
PIRA1,"Pirmil",,47.19637136,-1.54257398,,,0,PIRM,1
PIRB2,"Pirmil",,47.19608851,-1.54294989,,,0,PIRM,1
PIRC1,"Pirmil",,47.19619167,-1.54256095,,,0,PIRM,1
PIRD1,"Pirmil",,47.19609738,-1.54268626,,,0,PIRM,1
PIRD2,"Pirmil",,47.19590881,-1.54293687,,,0,PIRM,1
PIRE1,"Pirmil",,47.19674851,-1.54207275,,,0,PIRM,2
PIRF1,"Pirmil",,47.19690157,-1.54287669,,,0,PIRM,1
PISE1,"Pin Sec",,47.24375599,-1.51810558,,,0,PISE,1
PISE2,"Pin Sec",,47.24340102,-1.51794774,,,0,PISE,1
PISE3,"Pin Sec",,47.24328029,-1.51886481,,,0,PISE,1
PISE4,"Pin Sec",,47.24328911,-1.51860094,,,0,PISE,1
PJOU1,"Point du Jour",,47.26495622,-1.44355980,,,0,PJOU,1
PJOU2,"Point du Jour",,47.26495189,-1.44369179,,,0,PJOU,1
PJOU4,"Point du Jour",,47.26484041,-1.44434541,,,0,PJOU,1
PLAC1,"Placis",,47.19956291,-1.51994400,,,0,PLAC,2
PLAC2,"Placis",,47.19964834,-1.52008230,,,0,PLAC,2
PLBL1,"Port la Blanche",,47.27172761,-1.51655030,,,0,PLBL,2
PLBL2,"Port la Blanche",,47.27191171,-1.51643125,,,0,PLBL,2
PLCL1,"Polyclinique",,47.22798140,-1.61163773,,,0,PLCL,1
PLCL2,"Polyclinique",,47.22798140,-1.61163773,,,0,PLCL,1
PLES1,"Plessis",,47.30097024,-1.55228866,,,0,PLES,2
PLES2,"Plessis",,47.30096579,-1.55242073,,,0,PLES,2
PLGU1,"Pouliguen",,47.23949666,-1.54305732,,,0,PLGU,2
PLGU2,"Pouliguen",,47.24024206,-1.54231792,,,0,PLGU,2
PLNA1,"Port launay",,47.20966925,-1.74683222,,,0,PLNA,2
PLNA2,"Port launay",,47.20968794,-1.74630488,,,0,PLNA,2
PLOR1,"Ploreau",,47.30314874,-1.55178525,,,0,PLOR,1
PLOR2,"Ploreau",,47.30305444,-1.55191079,,,0,PLOR,1
PLPC1,"Place des Pêcheurs",,47.13648071,-1.66865096,,,0,PLPC,2
PLPC2,"Place des Pêcheurs",,47.13646696,-1.66904593,,,0,PLPC,2
PLSS1,"Plessis",,47.26044466,-1.66021017,,,0,PLSS,1
PLSS2,"Plessis",,47.26035939,-1.66007149,,,0,PLSS,1
PLTI1,"Platière",,47.19465181,-1.55883419,,,0,PLTI,2
PLTI2,"Platière",,47.19457601,-1.56107499,,,0,PLTI,2
PMA99,"Pont Marchand",,47.26115032,-1.63194901,,,0,PMAR,1
PMAR1,"Pont Marchand",,47.26062490,-1.63151308,,,0,PMAR,1
PMAR2,"Pont Marchand",,47.26063398,-1.63124914,,,0,PMAR,1
PMEU1,"Port aux Meules",,47.16542495,-1.49305446,,,0,PMEU,1
PMEU2,"Port aux Meules",,47.16576244,-1.49373890,,,0,PMEU,1
PMTR1,"Pont de la Métairie",,47.26244371,-1.44602801,,,0,PMTR,1
PMTR2,"Pont de la Métairie",,47.26243505,-1.44629199,,,0,PMTR,1
PMTR3,"Pont de la Métairie",,47.26249027,-1.44735426,,,0,PMTR,1
PMTR4,"Pont de la Métairie",,47.26240475,-1.44721591,,,0,PMTR,2
PMVE1,"Prairie de Mauves",,47.22003180,-1.51652833,,,0,PMVE,1
PMVE2,"Prairie de Mauves",,47.22029694,-1.51667962,,,0,PMVE,1
PNLU2,"Pinier",,47.25271209,-1.48171431,,,0,PNLU,2
PNLU3,"Pinier",,47.25271209,-1.48171431,,,0,PNLU,2
PNPI1,"Pont Pilet",,47.33947182,-1.57231822,,,0,PNPI,2
PNRZ1,"Pinier",,47.18159748,-1.54533445,,,0,PNRZ,1
PNRZ2,"Pinier",,47.18276106,-1.54555093,,,0,PNRZ,1
PNTI1,"Plantiveau",,47.24649647,-1.51155784,,,0,PNTI,1
PNTI2,"Plantiveau",,47.24623134,-1.51140650,,,0,PNTI,1
POIT1,"Poitou",,47.22432892,-1.56549050,,,0,POIT,1
POIT2,"Poitou",,47.22406831,-1.56520707,,,0,POIT,1
POLE1,"Poulenc",,47.25540792,-1.58125232,,,0,POLE,1
POLE2,"Poulenc",,47.25532256,-1.58111378,,,0,POLE,1
POMM1,"Pommeraie",,47.14625206,-1.69578708,,,0,POMM,1
POMM2,"Pommeraie",,47.14650313,-1.69633410,,,0,POMM,1
PONT1,"Pontereau",,47.30641716,-1.37870501,,,0,PONT,2
PONT2,"Pontereau",,47.30641291,-1.37883711,,,0,PONT,2
POON1,"Potiron",,47.27077181,-1.51820156,,,0,POON,1
POON2,"Potiron",,47.27048463,-1.51871013,,,0,POON,1
POST1,"Poste",,47.29523442,-1.55412164,,,0,POST,1
POST2,"Poste",,47.29523442,-1.55412164,,,0,POST,1
POTT1,"Pottier",,47.17789801,-1.62749505,,,0,POTT,1
POTT2,"Pottier",,47.17763302,-1.62734333,,,0,POTT,2
POYA1,"Poyaux",,47.16678439,-1.53052577,,,0,POYA,2
POYA2,"Poyaux",,47.16658699,-1.53103977,,,0,POYA,2
PPDO1,"Pompidou",,47.20918997,-1.52830369,,,0,PPDO,1
PPDO2,"Pompidou",,47.20939620,-1.52752557,,,0,PPDO,1
PPFA4,"Petit Port",,47.24360737,-1.55737478,,,0,PPFA,1
PPFA5,"Petit Port",,47.24370167,-1.55724939,,,0,PPFA,1
PPLI1,"Peupliers",,47.19941241,-1.49746866,,,0,PPLI,1
PPLI2,"Peupliers",,47.19956367,-1.49562949,,,0,PPLI,1
PPOU1,"Pré Poulain",,47.27248637,-1.44462168,,,0,PPOU,1
PPOU2,"Pré Poulain",,47.27203712,-1.44458990,,,0,PPOU,1
PPSI1,"Petit Plessis",,47.30194725,-1.38607257,,,0,PPSI,2
PPSI2,"Petit Plessis",,47.30185314,-1.38619840,,,0,PPSI,2
PPTR1,"Papotière",,47.24014265,-1.49681824,,,0,PPTR,2
PPTR2,"Papotière",,47.23994541,-1.49733308,,,0,PPTR,1
PPUN9,"Petit Port - Facultés",,47.24313250,-1.54742102,,,0,PPUN,1
PRCE1,"Procé",,47.22251630,-1.58175188,,,0,PRCE,1
PRCE2,"Procé",,47.22260614,-1.58175846,,,0,PRCE,1
PRDI1,"Praudière",,47.25685006,-1.58387156,,,0,PRDI,1
PRDI2,"Praudière",,47.25739360,-1.58377913,,,0,PRDI,1
PREU1,"Preux",,47.22154837,-1.61274941,,,0,PREU,1
PREU2,"Preux",,47.22119804,-1.61245913,,,0,PREU,1
PRFO1,"Profondine",,47.19610763,-1.48851103,,,0,PRFO,1
PRFO2,"Profondine",,47.19619310,-1.48864928,,,0,PRFO,1
PRGE1,"Portail Rouge",,47.24430373,-1.50439053,,,0,PRGE,1
PRGE2,"Portail Rouge",,47.24392676,-1.50489247,,,0,PRGE,1
PRHE1,"Petit Rocher",,47.24054937,-1.47912671,,,0,PRHE,2
PRHE2,"Petit Rocher",,47.24055373,-1.47899478,,,0,PRHE,2
PRIM1,"Primevères",,47.22496145,-1.67302856,,,0,PRIM,1
PRIM2,"Primevères",,47.22487620,-1.67288995,,,0,PRIM,1
PRMI1,"Pyramide",,47.20803804,-1.49266797,,,0,PRMI,1
PRMI2,"Pyramide",,47.20803366,-1.49279982,,,0,PRMI,1
PRNE1,"Perrines",,47.22753768,-1.51561466,,,0,PRNE,2
PRNE2,"Perrines",,47.22763193,-1.51548924,,,0,PRNE,2
PROU1,"Pont Rousseau Martyrs",,47.19185882,-1.54819272,,,0,PROU,1
PROU2,"Pont Rousseau Martyrs",,47.19185437,-1.54832452,,,0,PROU,1
PROU3,"Pont Rousseau Martyrs",,47.19196644,-1.54767201,,,0,PROU,1
PROU5,"Pont Rousseau Martyrs",,47.19242012,-1.54757281,,,0,PROU,1
PRRI1,"Perrières",,47.30991370,-1.55148328,,,0,PRRI,1
PRRI2,"Perrières",,47.30944224,-1.55211106,,,0,PRRI,1
PRSS1,"Pressoir",,47.12364032,-1.63892195,,,0,PRSS,2
PRSS2,"Pressoir",,47.12355958,-1.63865202,,,0,PRSS,2
PRTE1,"Portereau",,47.16828894,-1.50171153,,,0,PRTE,1
PRTE2,"Portereau",,47.16813998,-1.50077639,,,0,PRTE,1
PRTE3,"Portereau",,47.16730498,-1.50150894,,,0,PRTE,1
PRUT1,"Proutière",,47.19811859,-1.78031310,,,0,PRUT,1
PRUT2,"Proutière",,47.19783496,-1.78068777,,,0,PRUT,1
PRZE1,"Porte de Rezé",,47.15716224,-1.54079053,,,0,PRZE,1
PRZE2,"Porte de Rezé",,47.15724765,-1.54092876,,,0,PRZE,1
PSAU1,"Porte de Sautron",,47.25120854,-1.61983480,,,0,PSAU,1
PSAU2,"Porte de Sautron",,47.25079554,-1.61874600,,,0,PSAU,1
PSCE1,"Plaisance",,47.24028759,-1.59151815,,,0,PSCE,1
PSCE2,"Plaisance",,47.24012139,-1.59110919,,,0,PSCE,1
PSEV1,"Parc de la Sèvre",,47.16444225,-1.47925036,,,0,PSEV,2
PSEV2,"Parc de la Sèvre",,47.16476235,-1.48046168,,,0,PSEV,1
PSIN1,"Pasteur",,47.20098683,-1.67863326,,,0,PSIN,2
PSIN2,"Pasteur",,47.20106749,-1.67890363,,,0,PSIN,2
PSME1,"Place St Méen",,47.31922092,-1.34728328,,,0,PSME,2
PSME2,"Place St Méen",,47.31913107,-1.34727709,,,0,PSME,2
PSOR1,"Prières",,47.15008877,-1.52615191,,,0,PSOR,1
PSOR2,"Prières",,47.15034948,-1.52643476,,,0,PSOR,1
PSPO1,"Parc des Sports",,47.26054278,-1.44906847,,,0,PSPO,1
PSPO2,"Parc des Sports",,47.25996468,-1.45021813,,,0,PSPO,1
PSPO3,"Parc des sports",,47.26094437,-1.45055211,,,0,PSPO,2
PSUD1,"Pôle sud",,47.18880328,-1.46975714,,,0,PSUD,1
PSUD2,"Pôle sud",,47.18880328,-1.46975714,,,0,PSUD,1
PTBO1,"Petit Bois",,47.18571871,-1.67735585,,,0,PTBO,1
PTBO2,"Petit Bois",,47.18541245,-1.67838988,,,0,PTBO,1
PTCH1,"Patache",,47.27095614,-1.61917944,,,0,PTCH,1
PTCH2,"Patache",,47.27121209,-1.61959538,,,0,PTCH,1
PTEC1,"Polytech'",,47.28083566,-1.51350139,,,0,PTEC,1
PTEC2,"Polytech'",,47.28073259,-1.51389100,,,0,PTEC,1
PTGO1,"Poitou",,47.20924741,-1.46975761,,,0,PTGO,2
PTGO2,"Poitou",,47.20980829,-1.46913668,,,0,PTGO,2
PTIS1,"Plessis Tison",,47.23666684,-1.53346310,,,0,PTIS,1
PTIS2,"Plessis Tison",,47.23657256,-1.53358852,,,0,PTIS,1
PTL98,"CES Petite Lande",,47.17794233,-1.54956064,,,0,PTLA,1
PTNE1,"Platanes",,47.24560617,-1.52471966,,,0,PTNE,1
PTNE2,"Platanes",,47.24532337,-1.52509601,,,0,PTNE,1
PTON1,"Portillon",,47.14966104,-1.46869213,,,0,PTON,2
PTON2,"Portillon",,47.14928857,-1.46906172,,,0,PTON,2
PTON3,"Portillon",,47.14923355,-1.46800167,,,0,PTON,1
PTON4,"Portillon",,47.14866831,-1.46875363,,,0,PTON,2
PTPS1,"Printemps",,47.18850756,-1.50038685,,,0,PTPS,1
